:START_ID,:END_ID,:TYPE
52485,52490,别名
52485,52489,别名
52485,52488,别名
52485,52487,别名
52485,52486,别名
52493,52502,别名
52493,52501,别名
52493,52500,别名
52493,52499,别名
52493,52498,别名
52493,52497,别名
52493,52496,别名
52493,52495,别名
52493,52494,别名
52517,52524,别名
52517,52523,别名
52517,52522,别名
52517,52521,别名
52517,52520,别名
52517,52519,别名
52517,52518,别名
52529,52531,别名
52529,52530,别名
52529,147,别名
52532,52538,别名
52532,52537,别名
52532,52536,别名
52532,52148,别名
52532,52535,别名
52532,52534,别名
52532,52533,别名
124331,50721,别名
124884,50726,别名
126715,50850,别名
126792,50761,别名
126975,14148,别名
127868,50986,别名
127868,50702,别名
127868,50701,别名
127868,50700,别名
128171,50959,别名
129363,125459,别名
129491,50966,别名
129637,50943,别名
132715,50800,别名
132898,50906,别名
176279,52265,别名
176279,48016,别名
176279,52260,别名
176279,52266,别名
176279,52267,别名
176946,51429,别名
176946,51432,别名
176946,51431,别名
176946,51430,别名
179449,51520,别名
179449,51519,别名
179449,51518,别名
179449,51517,别名
179449,51516,别名
180286,51603,别名
180286,51602,别名
180286,51601,别名
191376,51787,别名
191376,51786,别名
196405,51997,别名
196405,51996,别名
196405,51995,别名
